,date,median_downtime,company,day,weekday,time_bin,month,season,holiday,fare,num_cabs,trips_per_cab,earnings_per_cab
4151,2019-11-06,30.0,Chicago Independents,2,1,2,11,Autumn,0,15.469696969696969,51,3.235294117647059,50.049019607843135
4152,2019-11-06,15.0,Chicago Independents,2,1,3,11,Autumn,0,13.854299363057326,59,5.322033898305085,73.73305084745763
4153,2019-11-06,37.5,Chicago Independents,2,1,4,11,Autumn,0,19.791666666666668,15,2.8,55.416666666666664
4154,2019-11-07,22.5,Chicago Independents,3,1,1,11,Autumn,0,13.880281690140846,34,4.176470588235294,57.970588235294116
4155,2019-11-07,15.0,Chicago Independents,3,1,2,11,Autumn,0,14.087278106508876,50,3.38,47.615
4156,2019-11-07,15.0,Chicago Independents,3,1,3,11,Autumn,0,15.266923076923076,60,5.416666666666667,82.69583333333334
4157,2019-11-07,30.0,Chicago Independents,3,1,4,11,Autumn,0,22.044776119402986,24,2.7916666666666665,61.541666666666664
4158,2019-11-08,30.0,Chicago Independents,4,1,1,11,Autumn,0,13.868110236220472,32,3.96875,55.0390625
4159,2019-11-08,15.0,Chicago Independents,4,1,2,11,Autumn,0,14.923913043478262,36,3.8333333333333335,57.208333333333336
4160,2019-11-08,15.0,Chicago Independents,4,1,3,11,Autumn,0,12.056737588652481,50,5.64,68.0
4161,2019-11-08,45.0,Chicago Independents,4,1,4,11,Autumn,0,15.240853658536585,30,2.7333333333333334,41.65833333333333
4162,2019-11-09,60.0,Chicago Independents,5,0,1,11,Autumn,0,22.651162790697676,17,2.5294117647058822,57.294117647058826
4163,2019-11-09,30.0,Chicago Independents,5,0,2,11,Autumn,0,16.954545454545453,19,2.8947368421052633,49.078947368421055
4164,2019-11-09,30.0,Chicago Independents,5,0,3,11,Autumn,0,13.800387596899224,31,4.161290322580645,57.42741935483871
4165,2019-11-09,30.0,Chicago Independents,5,0,4,11,Autumn,0,11.647540983606557,16,3.8125,44.40625
4166,2019-11-10,127.5,Chicago Independents,6,0,1,11,Autumn,0,27.55921052631579,16,2.375,65.453125
4167,2019-11-10,45.0,Chicago Independents,6,0,2,11,Autumn,0,24.625,17,2.3529411764705883,57.94117647058823
4168,2019-11-10,30.0,Chicago Independents,6,0,3,11,Autumn,0,17.785353535353536,27,3.6666666666666665,65.21296296296296
4169,2019-11-10,15.0,Chicago Independents,6,0,4,11,Autumn,0,15.930327868852459,18,3.388888888888889,53.986111111111114
4170,2019-11-11,15.0,Chicago Independents,0,1,1,11,Autumn,1,16.225206611570247,31,3.903225806451613,63.33064516129032
4171,2019-11-11,30.0,Chicago Independents,0,1,2,11,Autumn,1,13.78640776699029,31,3.3225806451612905,45.806451612903224
4172,2019-11-11,15.0,Chicago Independents,0,1,3,11,Autumn,1,14.680131004366812,50,4.58,67.235
4173,2019-11-11,30.0,Chicago Independents,0,1,4,11,Autumn,1,14.975,19,2.6315789473684212,39.4078947368421
4174,2019-11-12,15.0,Chicago Independents,1,1,1,11,Autumn,0,17.569018404907975,39,4.17948717948718,73.42948717948718
4175,2019-11-12,30.0,Chicago Independents,1,1,2,11,Autumn,0,15.395547945205479,44,3.3181818181818183,51.08522727272727
4176,2019-11-12,15.0,Chicago Independents,1,1,3,11,Autumn,0,15.411921708185053,54,5.203703703703703,80.19907407407408
4177,2019-11-12,30.0,Chicago Independents,1,1,4,11,Autumn,0,18.375,24,3.5833333333333335,65.84375
4178,2019-11-13,15.0,Chicago Independents,2,1,1,11,Autumn,0,14.510802469135802,39,4.153846153846154,60.27564102564103
4179,2019-11-13,15.0,Chicago Independents,2,1,2,11,Autumn,0,13.01984126984127,46,4.108695652173913,53.494565217391305
4180,2019-11-13,15.0,Chicago Independents,2,1,3,11,Autumn,0,13.054487179487179,58,5.379310344827586,70.22413793103448
4181,2019-11-13,15.0,Chicago Independents,2,1,4,11,Autumn,0,13.837121212121213,22,3.0,41.51136363636363
4182,2019-11-14,15.0,Chicago Independents,3,1,1,11,Autumn,0,15.542483660130719,38,4.026315789473684,62.578947368421055
4183,2019-11-14,15.0,Chicago Independents,3,1,2,11,Autumn,0,14.725460122699387,43,3.7906976744186047,55.81976744186046
4184,2019-11-14,15.0,Chicago Independents,3,1,3,11,Autumn,0,15.641696750902527,56,4.946428571428571,77.37053571428571
4185,2019-11-14,15.0,Chicago Independents,3,1,4,11,Autumn,0,19.075757575757574,24,2.75,52.458333333333336
4186,2019-11-15,30.0,Chicago Independents,4,1,1,11,Autumn,0,15.56910569105691,32,3.84375,59.84375
4187,2019-11-15,15.0,Chicago Independents,4,1,2,11,Autumn,0,15.529761904761905,46,3.652173913043478,56.71739130434783
4188,2019-11-15,15.0,Chicago Independents,4,1,3,11,Autumn,0,14.936792452830188,50,5.3,79.165
4189,2019-11-15,30.0,Chicago Independents,4,1,4,11,Autumn,0,15.422222222222222,26,3.4615384615384617,53.38461538461539
4190,2019-11-16,705.0,Chicago Independents,5,0,1,11,Autumn,0,15.717391304347826,12,1.9166666666666667,30.125
4191,2019-11-16,37.5,Chicago Independents,5,0,2,11,Autumn,0,15.794642857142858,21,2.6666666666666665,42.11904761904762
4192,2019-11-16,30.0,Chicago Independents,5,0,3,11,Autumn,0,11.321428571428571,24,4.375,49.53125
4193,2019-11-16,30.0,Chicago Independents,5,0,4,11,Autumn,0,11.455357142857142,15,3.7333333333333334,42.766666666666666
4194,2019-11-17,30.0,Chicago Independents,6,0,1,11,Autumn,0,17.772727272727273,14,3.142857142857143,55.857142857142854
4195,2019-11-17,60.0,Chicago Independents,6,0,2,11,Autumn,0,20.892857142857142,21,2.0,41.785714285714285
4196,2019-11-17,120.0,Chicago Independents,6,0,3,11,Autumn,0,25.192622950819672,29,2.103448275862069,52.991379310344826
4197,2019-11-17,22.5,Chicago Independents,6,0,4,11,Autumn,0,15.334821428571429,15,3.7333333333333334,57.25
4198,2019-11-18,30.0,Chicago Independents,0,1,1,11,Autumn,0,17.04700854700855,38,3.0789473684210527,52.48684210526316
4199,2019-11-18,30.0,Chicago Independents,0,1,2,11,Autumn,0,16.48046875,44,2.909090909090909,47.94318181818182
4200,2019-11-18,15.0,Chicago Independents,0,1,3,11,Autumn,0,14.658239700374532,54,4.944444444444445,72.47685185185185
4201,2019-11-18,30.0,Chicago Independents,0,1,4,11,Autumn,0,19.365853658536587,17,2.411764705882353,46.705882352941174
4202,2019-11-19,15.0,Chicago Independents,1,1,1,11,Autumn,0,11.978174603174603,28,4.5,53.901785714285715
4203,2019-11-19,15.0,Chicago Independents,1,1,2,11,Autumn,0,13.994107142857144,43,3.9069767441860463,54.6746511627907
4204,2019-11-19,15.0,Chicago Independents,1,1,3,11,Autumn,0,14.04458041958042,56,5.107142857142857,71.72767857142857
4205,2019-11-19,15.0,Chicago Independents,1,1,4,11,Autumn,0,15.018867924528301,19,2.789473684210526,41.89473684210526
4206,2019-11-20,30.0,Chicago Independents,2,1,1,11,Autumn,0,13.15625,35,4.114285714285714,54.128571428571426
4207,2019-11-20,15.0,Chicago Independents,2,1,2,11,Autumn,0,13.891812865497077,45,3.8,52.78888888888889
4208,2019-11-20,15.0,Chicago Independents,2,1,3,11,Autumn,0,13.087412587412587,59,4.8474576271186445,63.440677966101696
4209,2019-11-20,30.0,Chicago Independents,2,1,4,11,Autumn,0,16.65566037735849,22,2.409090909090909,40.125
4210,2019-11-21,15.0,Chicago Independents,3,1,1,11,Autumn,0,13.522598870056497,37,4.783783783783784,64.6891891891892
4211,2019-11-21,15.0,Chicago Independents,3,1,2,11,Autumn,0,11.470588235294118,42,4.4523809523809526,51.07142857142857
4212,2019-11-21,15.0,Chicago Independents,3,1,3,11,Autumn,0,13.66637630662021,55,5.218181818181818,71.31363636363636
4213,2019-11-21,30.0,Chicago Independents,3,1,4,11,Autumn,0,17.414556962025316,23,3.4347826086956523,59.81521739130435
4214,2019-11-22,30.0,Chicago Independents,4,1,1,11,Autumn,0,14.36023622047244,34,3.735294117647059,53.63970588235294
4215,2019-11-22,15.0,Chicago Independents,4,1,2,11,Autumn,0,12.679447852760736,41,3.975609756097561,50.40853658536585
4216,2019-11-22,15.0,Chicago Independents,4,1,3,11,Autumn,0,13.558922558922559,51,5.823529411764706,78.96078431372548
4217,2019-11-22,30.0,Chicago Independents,4,1,4,11,Autumn,0,18.211206896551722,25,2.32,42.25
4218,2019-11-23,75.0,Chicago Independents,5,0,1,11,Autumn,0,16.439393939393938,16,2.0625,33.90625
4219,2019-11-23,30.0,Chicago Independents,5,0,2,11,Autumn,0,17.923076923076923,20,2.6,46.6
4220,2019-11-23,15.0,Chicago Independents,5,0,3,11,Autumn,0,13.101769911504425,27,4.185185185185185,54.833333333333336
4221,2019-11-23,30.0,Chicago Independents,5,0,4,11,Autumn,0,12.008620689655173,23,3.782608695652174,45.42391304347826
4222,2019-11-24,90.0,Chicago Independents,6,0,1,11,Autumn,0,19.29032258064516,12,2.5833333333333335,49.833333333333336
4223,2019-11-24,45.0,Chicago Independents,6,0,2,11,Autumn,0,18.387096774193548,13,2.3846153846153846,43.84615384615385
4224,2019-11-24,45.0,Chicago Independents,6,0,3,11,Autumn,0,16.855,25,2.48,41.800399999999996
4225,2019-11-24,22.5,Chicago Independents,6,0,4,11,Autumn,0,9.828703703703704,8,6.75,66.34375
4226,2019-11-25,45.0,Chicago Independents,0,1,1,11,Autumn,0,14.993362831858407,35,3.2285714285714286,48.40714285714286
4227,2019-11-25,15.0,Chicago Independents,0,1,2,11,Autumn,0,9.50912408759124,32,4.28125,40.7109375
4228,2019-11-25,30.0,Chicago Independents,0,1,3,11,Autumn,0,12.115789473684211,47,4.042553191489362,48.97872340425532
4229,2019-11-25,45.0,Chicago Independents,0,1,4,11,Autumn,0,15.185897435897436,20,1.95,29.6125
4230,2019-11-26,30.0,Chicago Independents,1,1,1,11,Autumn,0,12.506302521008404,32,3.71875,46.5078125
4231,2019-11-26,30.0,Chicago Independents,1,1,2,11,Autumn,0,12.663306451612904,38,3.263157894736842,41.32236842105263
4232,2019-11-26,15.0,Chicago Independents,1,1,3,11,Autumn,0,10.989690721649485,51,5.705882352941177,62.705882352941174
4233,2019-11-26,45.0,Chicago Independents,1,1,4,11,Autumn,0,14.696969696969697,14,2.357142857142857,34.642857142857146
4234,2019-11-27,37.5,Chicago Independents,2,1,1,11,Autumn,0,11.191176470588236,31,3.2903225806451615,36.82258064516129
4235,2019-11-27,30.0,Chicago Independents,2,1,2,11,Autumn,0,11.986024844720497,44,3.659090909090909,43.85795454545455
4236,2019-11-27,15.0,Chicago Independents,2,1,3,11,Autumn,0,11.916666666666666,43,4.046511627906977,48.22093023255814
4237,2019-11-27,15.0,Chicago Independents,2,1,4,11,Autumn,0,11.757142857142858,14,2.5,29.392857142857142
4238,2019-11-28,30.0,Chicago Independents,3,1,1,11,Autumn,1,14.5125,14,2.857142857142857,41.464285714285715
4239,2019-11-28,37.5,Chicago Independents,3,1,2,11,Autumn,1,15.7125,10,2.0,31.425
4240,2019-11-28,15.0,Chicago Independents,3,1,3,11,Autumn,1,15.024193548387096,6,5.166666666666667,77.625
4241,2019-11-28,30.0,Chicago Independents,3,1,4,11,Autumn,1,13.129032258064516,7,4.428571428571429,58.142857142857146
4242,2019-11-29,30.0,Chicago Independents,4,1,1,11,Autumn,0,13.75625,15,2.6666666666666665,36.68333333333333
4243,2019-11-29,45.0,Chicago Independents,4,1,2,11,Autumn,0,13.455645161290322,25,2.48,33.37
4244,2019-11-29,30.0,Chicago Independents,4,1,3,11,Autumn,0,15.153726708074535,33,4.878787878787879,73.93181818181819
4245,2019-11-29,30.0,Chicago Independents,4,1,4,11,Autumn,0,11.25,11,3.5454545454545454,39.88636363636363
4246,2019-11-30,825.0,Chicago Independents,5,0,1,11,Autumn,0,27.75,23,1.7826086956521738,49.46739130434783
4247,2019-11-30,45.0,Chicago Independents,5,0,2,11,Autumn,0,23.47,28,2.6785714285714284,62.86607142857143
4248,2019-11-30,30.0,Chicago Independents,5,0,3,11,Autumn,0,16.45391061452514,41,4.365853658536586,71.83536585365853
4249,2019-11-30,30.0,Chicago Independents,5,0,4,11,Autumn,0,14.61890243902439,21,3.9047619047619047,57.083333333333336
4250,2019-12-01,75.0,Chicago Independents,6,0,1,12,Autumn,0,28.65,21,2.380952380952381,68.21428571428571
4251,2019-12-01,30.0,Chicago Independents,6,0,2,12,Autumn,0,18.960714285714285,24,2.9166666666666665,55.302083333333336
4252,2019-12-01,15.0,Chicago Independents,6,0,3,12,Autumn,0,18.653333333333332,37,4.054054054054054,75.62162162162163
4253,2019-12-01,30.0,Chicago Independents,6,0,4,12,Autumn,0,18.711805555555557,22,3.272727272727273,61.23863636363637
4254,2019-12-02,15.0,Chicago Independents,0,1,1,12,Autumn,0,17.41576086956522,45,4.088888888888889,71.21111111111111
4255,2019-12-02,30.0,Chicago Independents,0,1,2,12,Autumn,0,14.669753086419753,47,3.4468085106382977,50.56382978723404
4256,2019-12-02,15.0,Chicago Independents,0,1,3,12,Autumn,0,13.542296072507552,61,5.426229508196721,73.48360655737704
4257,2019-12-02,15.0,Chicago Independents,0,1,4,12,Autumn,0,14.308333333333334,26,3.4615384615384617,49.52884615384615
4258,2019-12-03,15.0,Chicago Independents,1,1,1,12,Autumn,0,11.216216216216216,40,5.55,62.25
4259,2019-12-03,15.0,Chicago Independents,1,1,2,12,Autumn,0,13.934554973821989,49,3.8979591836734695,54.316326530612244
4260,2019-12-03,15.0,Chicago Independents,1,1,3,12,Autumn,0,13.431556195965419,57,6.087719298245614,81.76754385964912
4261,2019-12-03,15.0,Chicago Independents,1,1,4,12,Autumn,0,13.64240506329114,27,2.925925925925926,39.916666666666664
4262,2019-12-04,15.0,Chicago Independents,2,1,1,12,Autumn,0,15.029005524861878,40,4.525,68.00625
4263,2019-12-04,15.0,Chicago Independents,2,1,2,12,Autumn,0,13.306584362139917,52,4.673076923076923,62.18269230769231
4264,2019-12-04,15.0,Chicago Independents,2,1,3,12,Autumn,0,16.12230215827338,53,5.245283018867925,84.56603773584905
4265,2019-12-04,30.0,Chicago Independents,2,1,4,12,Autumn,0,17.74561403508772,22,2.590909090909091,45.97727272727273
4266,2019-12-05,15.0,Chicago Independents,3,1,1,12,Autumn,0,16.827225130890053,44,4.340909090909091,73.04545454545455
4267,2019-12-05,15.0,Chicago Independents,3,1,2,12,Autumn,0,15.384708737864077,50,4.12,63.385
4268,2019-12-05,15.0,Chicago Independents,3,1,3,12,Autumn,0,14.191595441595442,60,5.85,83.02083333333333
4269,2019-12-05,15.0,Chicago Independents,3,1,4,12,Autumn,0,12.47752808988764,24,3.7083333333333335,46.270833333333336
4270,2019-12-06,15.0,Chicago Independents,4,1,1,12,Autumn,0,14.695478723404255,42,4.476190476190476,65.7797619047619
4271,2019-12-06,15.0,Chicago Independents,4,1,2,12,Autumn,0,12.565502183406114,52,4.403846153846154,55.33653846153846
4272,2019-12-06,15.0,Chicago Independents,4,1,3,12,Autumn,0,12.328313253012048,52,6.384615384615385,78.71153846153847
4273,2019-12-06,15.0,Chicago Independents,4,1,4,12,Autumn,0,11.004347826086956,28,4.107142857142857,45.19642857142857
4274,2019-12-07,45.0,Chicago Independents,5,0,1,12,Autumn,0,19.155405405405407,16,2.3125,44.296875
4275,2019-12-07,30.0,Chicago Independents,5,0,2,12,Autumn,0,14.193181818181818,24,3.6666666666666665,52.041666666666664
4276,2019-12-07,15.0,Chicago Independents,5,0,3,12,Autumn,0,11.471467391304348,32,5.75,65.9609375
4277,2019-12-07,15.0,Chicago Independents,5,0,4,12,Autumn,0,8.926470588235293,21,6.476190476190476,57.80952380952381
4278,2019-12-08,45.0,Chicago Independents,6,0,1,12,Autumn,0,20.477272727272727,12,2.75,56.3125
4279,2019-12-08,30.0,Chicago Independents,6,0,2,12,Autumn,0,15.927083333333334,16,3.0,47.78125
4280,2019-12-08,30.0,Chicago Independents,6,0,3,12,Autumn,0,16.425531914893618,30,3.1333333333333333,51.46666666666667
4281,2019-12-08,15.0,Chicago Independents,6,0,4,12,Autumn,0,13.866883116883116,19,4.052631578947368,56.19736842105263
4282,2019-12-09,30.0,Chicago Independents,0,1,1,12,Autumn,0,15.367857142857142,38,3.6842105263157894,56.61842105263158
4283,2019-12-09,15.0,Chicago Independents,0,1,2,12,Autumn,0,13.225,47,3.404255319148936,45.02127659574468
4284,2019-12-09,15.0,Chicago Independents,0,1,3,12,Autumn,0,12.289473684210526,59,5.1525423728813555,63.32203389830509
4285,2019-12-09,30.0,Chicago Independents,0,1,4,12,Autumn,0,15.298780487804878,16,2.5625,39.203125
4286,2019-12-10,15.0,Chicago Independents,1,1,1,12,Autumn,0,12.178571428571429,37,4.918918918918919,59.9054054054054
4287,2019-12-10,15.0,Chicago Independents,1,1,2,12,Autumn,0,13.764864864864865,47,3.9361702127659575,54.180851063829785
4288,2019-12-10,15.0,Chicago Independents,1,1,3,12,Autumn,0,12.196078431372548,53,5.773584905660377,70.41509433962264
4289,2019-12-10,30.0,Chicago Independents,1,1,4,12,Autumn,0,14.375,23,2.6956521739130435,38.75
4290,2019-12-11,15.0,Chicago Independents,2,1,1,12,Autumn,0,16.319444444444443,42,3.857142857142857,62.94642857142857
4291,2019-12-11,15.0,Chicago Independents,2,1,2,12,Autumn,0,11.617875647668393,47,4.1063829787234045,47.70744680851064
4292,2019-12-11,15.0,Chicago Independents,2,1,3,12,Autumn,0,12.611702127659575,61,6.163934426229508,77.73770491803279
4293,2019-12-11,15.0,Chicago Independents,2,1,4,12,Autumn,0,14.590909090909092,25,2.64,38.52
4294,2019-12-12,15.0,Chicago Independents,3,1,1,12,Autumn,0,13.096446700507615,46,4.282608695652174,56.08695652173913
4295,2019-12-12,15.0,Chicago Independents,3,1,2,12,Autumn,0,12.389227642276422,53,4.6415094339622645,57.50471698113208
4296,2019-12-12,15.0,Chicago Independents,3,1,3,12,Autumn,0,13.403409090909092,61,5.770491803278689,77.34426229508196
4297,2019-12-12,15.0,Chicago Independents,3,1,4,12,Autumn,0,14.51875,34,3.5294117647058822,51.24264705882353
4298,2019-12-13,30.0,Chicago Independents,4,1,1,12,Autumn,0,15.092803030303031,34,3.8823529411764706,58.595588235294116
4299,2019-12-13,15.0,Chicago Independents,4,1,2,12,Autumn,0,12.22671568627451,46,4.434782608695652,54.22282608695652
4300,2019-12-13,15.0,Chicago Independents,4,1,3,12,Autumn,0,11.54532967032967,57,6.385964912280702,73.7280701754386
4301,2019-12-13,15.0,Chicago Independents,4,1,4,12,Autumn,0,10.91564935064935,33,4.666666666666667,50.93969696969697
4302,2019-12-14,105.0,Chicago Independents,5,0,1,12,Autumn,0,15.130952380952381,10,2.1,31.775
4303,2019-12-14,30.0,Chicago Independents,5,0,2,12,Autumn,0,13.506756756756756,22,3.3636363636363638,45.43181818181818
4304,2019-12-14,15.0,Chicago Independents,5,0,3,12,Autumn,0,13.137987012987013,31,4.967741935483871,65.26612903225806
4305,2019-12-14,15.0,Chicago Independents,5,0,4,12,Autumn,0,10.863839285714286,27,4.148148148148148,45.06481481481482
4306,2019-12-15,60.0,Chicago Independents,6,0,1,12,Autumn,0,19.205128205128204,16,2.4375,46.8125
4307,2019-12-15,45.0,Chicago Independents,6,0,2,12,Autumn,0,17.13888888888889,19,2.3684210526315788,40.5921052631579
4308,2019-12-15,30.0,Chicago Independents,6,0,3,12,Autumn,0,17.88157894736842,30,3.1666666666666665,56.625
4309,2019-12-15,15.0,Chicago Independents,6,0,4,12,Autumn,0,11.852112676056338,13,5.461538461538462,64.73076923076923
4310,2019-12-16,15.0,Chicago Independents,0,1,1,12,Autumn,0,13.912337662337663,36,4.277777777777778,59.513888888888886
4311,2019-12-16,15.0,Chicago Independents,0,1,2,12,Autumn,0,12.614473684210527,46,4.130434782608695,52.10326086956522
4312,2019-12-16,15.0,Chicago Independents,0,1,3,12,Autumn,0,11.973867595818815,50,5.74,68.73
4313,2019-12-16,45.0,Chicago Independents,0,1,4,12,Autumn,0,16.418181818181818,23,2.391304347826087,39.26086956521739
4314,2019-12-17,15.0,Chicago Independents,1,1,1,12,Autumn,0,15.518518518518519,30,3.6,55.86666666666667
4315,2019-12-17,15.0,Chicago Independents,1,1,2,12,Autumn,0,13.754934210526315,40,3.8,52.26875
4316,2019-12-17,15.0,Chicago Independents,1,1,3,12,Autumn,0,11.91043613707165,51,6.294117647058823,74.9656862745098
4317,2019-12-17,15.0,Chicago Independents,1,1,4,12,Autumn,0,15.221518987341772,30,2.6333333333333333,40.083333333333336
4318,2019-12-18,15.0,Chicago Independents,2,1,1,12,Autumn,0,9.83780487804878,36,5.694444444444445,56.020833333333336
4319,2019-12-18,15.0,Chicago Independents,2,1,2,12,Autumn,0,10.7,44,4.7727272727272725,51.06818181818182
4320,2019-12-18,15.0,Chicago Independents,2,1,3,12,Autumn,0,11.84024064171123,58,6.448275862068965,76.34913793103448
4321,2019-12-18,30.0,Chicago Independents,2,1,4,12,Autumn,0,14.65625,29,3.0344827586206895,44.474137931034484
4322,2019-12-19,15.0,Chicago Independents,3,1,1,12,Autumn,0,11.5748730964467,39,5.051282051282051,58.467948717948715
4323,2019-12-19,15.0,Chicago Independents,3,1,2,12,Autumn,0,10.359958506224066,47,5.127659574468085,53.12234042553192
4324,2019-12-19,15.0,Chicago Independents,3,1,3,12,Autumn,0,11.659210526315789,59,6.440677966101695,75.09322033898304
4325,2019-12-19,30.0,Chicago Independents,3,1,4,12,Autumn,0,15.702054794520548,24,3.0416666666666665,47.760416666666664
4326,2019-12-20,15.0,Chicago Independents,4,1,1,12,Autumn,0,10.320175438596491,34,5.029411764705882,51.904411764705884
4327,2019-12-20,15.0,Chicago Independents,4,1,2,12,Autumn,0,11.398097826086957,43,4.27906976744186,48.77325581395349
4328,2019-12-20,15.0,Chicago Independents,4,1,3,12,Autumn,0,11.3484375,49,6.530612244897959,74.11224489795919
4329,2019-12-20,15.0,Chicago Independents,4,1,4,12,Autumn,0,10.041338582677165,27,4.703703703703703,47.23148148148148
4330,2019-12-21,30.0,Chicago Independents,5,0,1,12,Winter,0,17.439814814814813,17,3.176470588235294,55.39705882352941
4331,2019-12-21,30.0,Chicago Independents,5,0,2,12,Winter,0,14.384328358208956,19,3.526315789473684,50.723684210526315
4332,2019-12-21,30.0,Chicago Independents,5,0,3,12,Winter,0,13.103211009174313,33,3.303030303030303,43.28030303030303
4333,2019-12-21,15.0,Chicago Independents,5,0,4,12,Winter,0,10.561881188118813,23,4.391304347826087,46.380434782608695
4334,2019-12-22,30.0,Chicago Independents,6,0,1,12,Winter,0,15.920212765957446,14,3.357142857142857,53.44642857142857
4335,2019-12-22,30.0,Chicago Independents,6,0,2,12,Winter,0,11.75,18,3.2222222222222223,37.861111111111114
4336,2019-12-22,15.0,Chicago Independents,6,0,3,12,Winter,0,11.492366412213741,29,4.517241379310345,51.91379310344828
4337,2019-12-22,15.0,Chicago Independents,6,0,4,12,Winter,0,10.098901098901099,16,5.6875,57.4375
4338,2019-12-23,30.0,Chicago Independents,0,1,1,12,Winter,0,11.19047619047619,28,3.75,41.964285714285715
4339,2019-12-23,15.0,Chicago Independents,0,1,2,12,Winter,0,9.081210191082803,32,4.90625,44.5546875
4340,2019-12-23,15.0,Chicago Independents,0,1,3,12,Winter,0,10.895061728395062,50,4.86,52.95
4341,2019-12-23,45.0,Chicago Independents,0,1,4,12,Winter,0,13.20945945945946,15,2.466666666666667,32.583333333333336
4342,2019-12-24,45.0,Chicago Independents,1,1,1,12,Winter,0,12.395,20,2.5,30.9875
4343,2019-12-24,30.0,Chicago Independents,1,1,2,12,Winter,0,11.824675324675324,27,2.8518518518518516,33.72222222222222
4344,2019-12-24,45.0,Chicago Independents,1,1,3,12,Winter,0,10.988461538461538,28,2.3214285714285716,25.508928571428573
4345,2019-12-24,75.0,Chicago Independents,1,1,4,12,Winter,0,12.157894736842104,7,2.7142857142857144,33.0
4346,2019-12-25,607.5,Chicago Independents,2,1,1,12,Winter,1,28.4375,4,2.0,56.875
4347,2019-12-25,187.5,Chicago Independents,2,1,2,12,Winter,1,18.15,5,2.0,36.3
4348,2019-12-25,52.5,Chicago Independents,2,1,3,12,Winter,1,19.991071428571427,9,3.111111111111111,62.19444444444444
4349,2019-12-25,105.0,Chicago Independents,2,1,4,12,Winter,1,29.666666666666668,3,1.0,29.666666666666668
4350,2019-12-26,60.0,Chicago Independents,3,1,1,12,Winter,0,13.932692307692308,19,2.736842105263158,38.13157894736842
4351,2019-12-26,45.0,Chicago Independents,3,1,2,12,Winter,0,14.355072463768115,25,2.76,39.62
4352,2019-12-26,45.0,Chicago Independents,3,1,3,12,Winter,0,14.095864661654135,37,3.5945945945945947,50.66891891891892
4353,2019-12-26,45.0,Chicago Independents,3,1,4,12,Winter,0,15.606060606060606,16,2.0625,32.1875
4354,2019-12-27,30.0,Chicago Independents,4,1,1,12,Winter,0,13.71551724137931,19,3.0526315789473686,41.86842105263158
4355,2019-12-27,15.0,Chicago Independents,4,1,2,12,Winter,0,12.36590909090909,33,3.3333333333333335,41.21969696969697
4356,2019-12-27,30.0,Chicago Independents,4,1,3,12,Winter,0,11.764550264550264,44,4.295454545454546,50.53409090909091
4357,2019-12-27,45.0,Chicago Independents,4,1,4,12,Winter,0,15.455882352941176,23,2.217391304347826,34.27173913043478
4358,2019-12-28,45.0,Chicago Independents,5,0,1,12,Winter,0,23.15909090909091,16,2.0625,47.765625
4359,2019-12-28,30.0,Chicago Independents,5,0,2,12,Winter,0,15.503968253968255,25,2.52,39.07
4360,2019-12-28,52.5,Chicago Independents,5,0,3,12,Winter,0,17.01201923076923,33,3.1515151515151514,53.61363636363637
4361,2019-12-28,30.0,Chicago Independents,5,0,4,12,Winter,0,14.613636363636363,17,3.235294117647059,47.279411764705884
4362,2019-12-29,37.5,Chicago Independents,6,0,1,12,Winter,0,18.180555555555557,14,2.5714285714285716,46.75
4363,2019-12-29,30.0,Chicago Independents,6,0,2,12,Winter,0,13.210227272727273,15,2.933333333333333,38.75
4364,2019-12-29,45.0,Chicago Independents,6,0,3,12,Winter,0,19.37704918032787,24,2.5416666666666665,49.25
4365,2019-12-29,30.0,Chicago Independents,6,0,4,12,Winter,0,13.397435897435898,12,3.25,43.541666666666664
4366,2019-12-30,15.0,Chicago Independents,0,1,1,12,Winter,0,10.8,24,4.166666666666667,45.0
4367,2019-12-30,15.0,Chicago Independents,0,1,2,12,Winter,0,10.826754385964913,27,4.222222222222222,45.71296296296296
4368,2019-12-30,30.0,Chicago Independents,0,1,3,12,Winter,0,12.777142857142858,46,3.8043478260869565,48.608695652173914
4369,2019-12-30,45.0,Chicago Independents,0,1,4,12,Winter,0,16.5,14,3.0,49.5
4370,2019-12-31,750.0,Chicago Independents,1,1,4,12,Winter,0,9.25,2,1.0,9.25
4371,2019-01-01,15.0,Choice Taxi Association,1,1,1,1,Winter,1,12.253472222222221,30,2.4,29.408333333333335
4372,2019-01-01,15.0,Choice Taxi Association,1,1,2,1,Winter,1,13.617753623188406,46,3.0,40.85326086956522
4373,2019-01-01,45.0,Choice Taxi Association,1,1,3,1,Winter,1,15.748780487804877,67,3.0597014925373136,48.1865671641791
4374,2019-01-01,15.0,Choice Taxi Association,1,1,4,1,Winter,1,12.172526041666666,63,6.095238095238095,74.19444444444444
4375,2019-01-02,15.0,Choice Taxi Association,2,1,1,1,Winter,0,13.133223684210526,57,2.6666666666666665,35.021929824561404
4376,2019-01-02,45.0,Choice Taxi Association,2,1,2,1,Winter,0,14.309782608695652,73,2.5205479452054793,36.06849315068493
4377,2019-01-02,30.0,Choice Taxi Association,2,1,3,1,Winter,0,12.329512761020883,106,4.066037735849057,50.1322641509434
4378,2019-01-02,45.0,Choice Taxi Association,2,1,4,1,Winter,0,17.12,61,2.0491803278688523,35.08196721311475
