,date,median_downtime,company,weekday,season,holiday,fare,num_cabs,trips_per_cab,earnings_per_cab,distance
532,18/6/2019,15,Chicago Carriage Cab Corp,1,Spring,0,13.51999059,430,12.36046512,167.1133721,6.186442897
533,19/6/2019,15,Chicago Carriage Cab Corp,1,Spring,0,14.53672245,433,13.66281755,198.6125866,6.87410142
534,20/6/2019,15,Chicago Carriage Cab Corp,1,Spring,0,14.55168869,431,13.51972158,196.7347796,6.906068989
535,21/6/2019,15,Chicago Carriage Cab Corp,1,Summer,0,14.50009333,435,13.79310345,200.0012874,6.765277333
536,22/6/2019,15,Chicago Carriage Cab Corp,0,Summer,0,13.21587322,350,10.86285714,143.5621429,6.034579695
537,23/6/2019,30,Chicago Carriage Cab Corp,0,Summer,0,17.5298315,339,8.578171091,150.3738938,9.239994498
538,24/6/2019,30,Chicago Carriage Cab Corp,1,Summer,0,15.1433864,427,11.32786885,171.5422951,7.391722142
539,25/6/2019,15,Chicago Carriage Cab Corp,1,Summer,0,14.40962869,429,12.80652681,184.537296,6.68502075
540,26/6/2019,15,Chicago Carriage Cab Corp,1,Summer,0,14.13922781,437,13.66132723,193.1606178,6.57961005
541,27/6/2019,15,Chicago Carriage Cab Corp,1,Summer,0,14.87167864,429,12.98368298,193.0891608,7.052035907
542,28/6/2019,15,Chicago Carriage Cab Corp,1,Summer,0,13.96754197,426,12.44366197,173.8073709,6.433469911
543,29/6/2019,30,Chicago Carriage Cab Corp,0,Summer,0,13.05554657,351,8.809116809,115.0078348,5.942416559
544,30/6/2019,30,Chicago Carriage Cab Corp,0,Summer,0,15.79298601,322,8.434782609,133.2104037,7.905643594
545,1/7/2019,30,Chicago Carriage Cab Corp,1,Summer,0,12.21860384,425,9.437647059,115.3148706,5.392235353
546,2/7/2019,15,Chicago Carriage Cab Corp,1,Summer,0,11.2351728,412,10.88592233,122.3052184,4.62366466
547,3/7/2019,30,Chicago Carriage Cab Corp,1,Summer,0,12.36168857,413,9.765133172,120.7135351,5.428209273
548,4/7/2019,30,Chicago Carriage Cab Corp,1,Summer,1,13.60249344,260,7.326923077,99.66442308,6.386754856
549,5/7/2019,30,Chicago Carriage Cab Corp,1,Summer,0,11.82908121,384,8.786458333,103.9357292,5.010816835
550,6/7/2019,30,Chicago Carriage Cab Corp,0,Summer,0,12.90683919,342,7.909356725,102.0847953,5.834380776
551,7/7/2019,45,Chicago Carriage Cab Corp,0,Summer,0,17.39138298,329,7.142857143,124.2241641,9.024360851
552,8/7/2019,30,Chicago Carriage Cab Corp,1,Summer,0,14.66408798,424,9.865566038,144.6695283,7.011786756
553,9/7/2019,15,Chicago Carriage Cab Corp,1,Summer,0,13.46417397,425,11.28,151.8758824,6.101717146
554,10/7/2019,15,Chicago Carriage Cab Corp,1,Summer,0,13.13670291,431,12.37819026,162.6086079,5.84675089
555,11/7/2019,15,Chicago Carriage Cab Corp,1,Summer,0,14.01209239,431,12.80742459,179.4588167,6.380930435
556,12/7/2019,15,Chicago Carriage Cab Corp,1,Summer,0,14.14132743,429,12.64335664,178.7938462,6.616846608
557,13/7/2019,15,Chicago Carriage Cab Corp,0,Summer,0,12.99217705,349,10.71346705,139.1912607,5.797905322
558,14/7/2019,30,Chicago Carriage Cab Corp,0,Summer,0,17.10317744,336,8.336309524,142.577381,8.833713674
559,15/7/2019,30,Chicago Carriage Cab Corp,1,Summer,0,14.95258642,424,11.5990566,173.4358962,7.172122001
560,16/7/2019,15,Chicago Carriage Cab Corp,1,Summer,0,13.25951315,426,12.58450704,166.8644366,6.01457937
561,17/7/2019,15,Chicago Carriage Cab Corp,1,Summer,0,13.67187271,424,13.5259434,184.9249764,6.242139843
562,18/7/2019,15,Chicago Carriage Cab Corp,1,Summer,0,14.30599966,424,13.69575472,195.9314623,6.573266747
563,19/7/2019,15,Chicago Carriage Cab Corp,1,Summer,0,13.89772918,420,14.20714286,197.4470238,6.383670186
564,20/7/2019,15,Chicago Carriage Cab Corp,0,Summer,0,13.06407845,338,11.01183432,143.8594675,5.933695862
565,21/7/2019,30,Chicago Carriage Cab Corp,0,Summer,0,17.34094114,323,8.783281734,152.3103715,9.081988016
566,22/7/2019,30,Chicago Carriage Cab Corp,1,Summer,0,14.41107383,414,11.15700483,160.7844203,6.900052825
567,23/7/2019,15,Chicago Carriage Cab Corp,1,Summer,0,13.53035223,415,11.90361446,161.0600964,6.247867206
568,24/7/2019,15,Chicago Carriage Cab Corp,1,Summer,0,14.15509721,429,11.51048951,162.9320979,6.62273309
569,25/7/2019,15,Chicago Carriage Cab Corp,1,Summer,0,14.14540721,420,12.8047619,181.1285714,6.56356415
570,26/7/2019,15,Chicago Carriage Cab Corp,1,Summer,0,13.63818182,421,12.25415677,167.1244181,6.255050979
571,27/7/2019,15,Chicago Carriage Cab Corp,0,Summer,0,13.23876488,333,10.09009009,133.5803303,6.041109524
572,28/7/2019,30,Chicago Carriage Cab Corp,0,Summer,0,16.56759699,312,8.096153846,134.1338141,8.502460808
573,29/7/2019,30,Chicago Carriage Cab Corp,1,Summer,0,13.88720009,409,10.98533007,152.5554768,6.564960605
574,30/7/2019,15,Chicago Carriage Cab Corp,1,Summer,0,13.58572491,418,11.25358852,152.8881579,6.23637415
575,31/7/2019,15,Chicago Carriage Cab Corp,1,Summer,0,14.21952984,422,11.59241706,164.8387204,6.592160262
576,1/8/2019,15,Chicago Carriage Cab Corp,1,Summer,0,14.4632893,415,12.95180723,187.3257349,6.687702326
577,2/8/2019,15,Chicago Carriage Cab Corp,1,Summer,0,13.25740185,424,13.03537736,172.8152358,5.922891985
578,3/8/2019,15,Chicago Carriage Cab Corp,0,Summer,0,13.1651902,356,10.78089888,141.9325843,5.955814487
579,4/8/2019,30,Chicago Carriage Cab Corp,0,Summer,0,15.61591562,329,9.94224924,155.2573252,7.819695506
580,5/8/2019,15,Chicago Carriage Cab Corp,1,Summer,0,13.8516388,412,11.75970874,162.8912379,6.403642518
581,6/8/2019,15,Chicago Carriage Cab Corp,1,Summer,0,13.35466416,413,12.2566586,163.6835593,6.142849467
582,7/8/2019,15,Chicago Carriage Cab Corp,1,Summer,0,14.09667045,418,12.63157895,178.0632057,6.619518182
583,8/8/2019,15,Chicago Carriage Cab Corp,1,Summer,0,14.23381031,420,12.97857143,184.7345238,6.67029169
584,9/8/2019,15,Chicago Carriage Cab Corp,1,Summer,0,13.65024866,416,12.56730769,171.546875,6.249058914
585,10/8/2019,15,Chicago Carriage Cab Corp,0,Summer,0,13.47134146,330,9.939393939,133.8969697,6.243312195
586,11/8/2019,15,Chicago Carriage Cab Corp,0,Summer,0,18.66215995,307,9.938110749,185.4666124,10.014196
587,12/8/2019,15,Chicago Carriage Cab Corp,1,Summer,0,14.05737097,392,11.56632653,162.5921429,6.687929422
588,13/8/2019,15,Chicago Carriage Cab Corp,1,Summer,0,13.77248492,402,11.96268657,164.7559204,6.454930339
589,14/8/2019,15,Chicago Carriage Cab Corp,1,Summer,0,13.93584565,414,11.76811594,163.9986473,6.480042693
590,15/8/2019,15,Chicago Carriage Cab Corp,1,Summer,0,14.18340012,414,11.81400966,167.5628261,6.676458802
591,16/8/2019,15,Chicago Carriage Cab Corp,1,Summer,0,13.33619436,411,11.64233577,155.2644526,6.108689655
592,17/8/2019,30,Chicago Carriage Cab Corp,0,Summer,0,12.85726235,347,9.337175793,120.0505187,5.840039506
593,18/8/2019,30,Chicago Carriage Cab Corp,0,Summer,0,16.29215918,312,8.134615385,132.5304487,8.350058314
594,19/8/2019,30,Chicago Carriage Cab Corp,1,Summer,0,14.45436287,404,10.58663366,153.0230446,6.959393968
595,20/8/2019,15,Chicago Carriage Cab Corp,1,Summer,0,13.87345062,408,12.25980392,170.0857843,6.446083966
596,21/8/2019,15,Chicago Carriage Cab Corp,1,Summer,0,14.78483689,402,12.35323383,182.6405473,6.998740234
597,22/8/2019,15,Chicago Carriage Cab Corp,1,Summer,0,14.28167792,405,12.80246914,182.8407407,6.705706461
598,23/8/2019,15,Chicago Carriage Cab Corp,1,Summer,0,13.54230243,405,12.62222222,170.9339506,6.211646322
599,24/8/2019,30,Chicago Carriage Cab Corp,0,Summer,0,13.70470439,331,9.504531722,130.2567976,6.390097902
600,25/8/2019,30,Chicago Carriage Cab Corp,0,Summer,0,16.80434783,310,7.864516129,132.1580645,8.688045939
601,26/8/2019,30,Chicago Carriage Cab Corp,1,Summer,0,13.74882513,409,10.7799511,148.2116626,6.436732139
602,27/8/2019,15,Chicago Carriage Cab Corp,1,Summer,0,13.46031293,409,10.70415648,144.0812958,6.214731841
603,28/8/2019,15,Chicago Carriage Cab Corp,1,Summer,0,13.54503874,411,10.99026764,148.863601,6.297411556
604,29/8/2019,15,Chicago Carriage Cab Corp,1,Summer,0,13.84444005,409,11.74572127,162.612934,6.459430475
605,30/8/2019,30,Chicago Carriage Cab Corp,1,Summer,0,13.9536121,407,11.04668305,154.1411302,6.435619217
606,31/8/2019,30,Chicago Carriage Cab Corp,0,Summer,0,12.77571283,314,9.382165605,119.8638535,5.754644942
607,1/9/2019,30,Chicago Carriage Cab Corp,0,Summer,0,13.46305668,291,8.487972509,114.274055,6.292916599
608,2/9/2019,45,Chicago Carriage Cab Corp,1,Summer,1,18.33633556,327,5.941896024,108.9525994,9.743909418
609,3/9/2019,30,Chicago Carriage Cab Corp,1,Summer,0,14.10205091,407,10.23095823,144.2774939,6.667550432
610,4/9/2019,15,Chicago Carriage Cab Corp,1,Summer,0,13.0746325,415,11.04819277,144.4510602,5.923964231
611,5/9/2019,15,Chicago Carriage Cab Corp,1,Summer,0,13.74254247,421,12.16389549,167.1628504,6.134314392
612,6/9/2019,30,Chicago Carriage Cab Corp,1,Summer,0,13.52703592,409,11.36674817,153.7584108,6.257562487
613,7/9/2019,30,Chicago Carriage Cab Corp,0,Summer,0,13.6290119,343,8.084548105,110.1844023,6.415071042
614,8/9/2019,45,Chicago Carriage Cab Corp,0,Summer,0,18.46948861,324,7.182098765,132.6496914,9.851681994
615,9/9/2019,30,Chicago Carriage Cab Corp,1,Summer,0,14.42527634,415,11.16144578,161.0069398,6.980587219
616,10/9/2019,15,Chicago Carriage Cab Corp,1,Summer,0,13.86044927,409,12.84352078,178.0169682,6.484285551
617,11/9/2019,15,Chicago Carriage Cab Corp,1,Summer,0,14.28874295,426,13.31455399,190.2482394,6.810042313
618,12/9/2019,15,Chicago Carriage Cab Corp,1,Summer,0,15.17704658,418,13.55980861,205.7978469,7.365609033
619,13/9/2019,15,Chicago Carriage Cab Corp,1,Summer,0,15.46103955,413,13.83535109,213.9089104,7.535369968
620,14/9/2019,15,Chicago Carriage Cab Corp,0,Summer,0,14.21632353,344,9.88372093,140.5101744,6.730861176
621,15/9/2019,30,Chicago Carriage Cab Corp,0,Summer,0,18.35736249,323,9.061919505,166.3529412,9.850648446
622,16/9/2019,15,Chicago Carriage Cab Corp,1,Summer,0,14.77147236,415,12.02891566,177.6847952,7.160769231
623,17/9/2019,15,Chicago Carriage Cab Corp,1,Summer,0,14.71206798,417,12.62829736,185.7883693,7.03433346
624,18/9/2019,15,Chicago Carriage Cab Corp,1,Summer,0,16.06237665,416,12.76442308,205.0269712,7.993214313
625,19/9/2019,15,Chicago Carriage Cab Corp,1,Summer,0,14.9633724,421,13.37529691,200.1395487,7.166064997
626,20/9/2019,15,Chicago Carriage Cab Corp,1,Summer,0,14.37318524,417,13.70983213,197.0539568,6.681011719
627,21/9/2019,15,Chicago Carriage Cab Corp,0,Summer,0,13.64922428,351,10.46723647,142.8696581,6.424940664
628,22/9/2019,30,Chicago Carriage Cab Corp,0,Summer,0,17.47934162,314,9.48089172,165.7197452,9.235036614
629,23/9/2019,15,Chicago Carriage Cab Corp,1,Autumn,0,14.36687424,408,12.08333333,173.5997304,6.84
630,24/9/2019,15,Chicago Carriage Cab Corp,1,Autumn,0,13.98587465,408,13.1004902,183.2218137,6.552312816
631,25/9/2019,15,Chicago Carriage Cab Corp,1,Autumn,0,15.81038097,419,13.09307876,207.0065632,7.813582209
632,26/9/2019,15,Chicago Carriage Cab Corp,1,Autumn,0,14.37154196,422,13.55450237,194.7990995,6.83939021
633,27/9/2019,15,Chicago Carriage Cab Corp,1,Autumn,0,13.86822376,412,13.36407767,185.3360194,6.356553578
634,28/9/2019,30,Chicago Carriage Cab Corp,0,Autumn,0,16.13228663,360,8.625,139.1409722,8.185904026
635,29/9/2019,30,Chicago Carriage Cab Corp,0,Autumn,0,16.69611133,312,8.118589744,135.5488782,8.690848796
636,30/9/2019,30,Chicago Carriage Cab Corp,1,Autumn,0,14.25923548,410,9.953658537,141.931561,6.850277873
637,1/10/2019,15,Chicago Carriage Cab Corp,1,Autumn,0,13.43115896,405,10.95061728,147.0794815,6.28951522
638,2/10/2019,15,Chicago Carriage Cab Corp,1,Autumn,0,14.08289671,411,13.00243309,183.1119221,6.589631737
639,3/10/2019,15,Chicago Carriage Cab Corp,1,Autumn,0,14.47621289,415,12.74457831,184.4932289,6.929325014
640,4/10/2019,15,Chicago Carriage Cab Corp,1,Autumn,0,14.50101421,418,12.12440191,175.8161244,6.902961326
641,5/10/2019,15,Chicago Carriage Cab Corp,0,Autumn,0,13.59006314,341,8.824046921,119.9193548,6.40300432
642,6/10/2019,30,Chicago Carriage Cab Corp,0,Autumn,0,18.76524792,313,7.28115016,136.6325879,10.16455638
643,7/10/2019,30,Chicago Carriage Cab Corp,1,Autumn,0,15.02739141,405,10.11851852,152.0549383,7.394002928
644,8/10/2019,15,Chicago Carriage Cab Corp,1,Autumn,0,13.78869247,403,10.51364764,144.9694541,6.498805759
645,9/10/2019,30,Chicago Carriage Cab Corp,1,Autumn,0,14.54547157,406,11.04679803,160.6808867,7.011927759
646,10/10/2019,15,Chicago Carriage Cab Corp,1,Autumn,0,15.26584254,405,12.29382716,187.6756296,7.281025105
647,11/10/2019,15,Chicago Carriage Cab Corp,1,Autumn,0,14.58044067,416,13.85576923,202.0232212,6.717462873
648,12/10/2019,30,Chicago Carriage Cab Corp,0,Autumn,0,13.89372561,356,9.356741573,130,6.475023717
649,13/10/2019,30,Chicago Carriage Cab Corp,0,Autumn,0,16.84228498,303,8.940594059,150.580033,8.68151495
650,14/10/2019,15,Chicago Carriage Cab Corp,1,Autumn,1,15.81608705,407,11.17690418,176.7748894,7.851547153
651,15/10/2019,15,Chicago Carriage Cab Corp,1,Autumn,0,14.35627965,403,12.97270471,186.2397767,6.854313695
652,16/10/2019,15,Chicago Carriage Cab Corp,1,Autumn,0,14.29038384,411,13.31143552,190.2255231,6.785190276
653,17/10/2019,15,Chicago Carriage Cab Corp,1,Autumn,0,15.00309726,419,12.90692124,193.6437947,7.252828402
654,18/10/2019,15,Chicago Carriage Cab Corp,1,Autumn,0,15.42711185,420,12.17619048,187.8434524,7.361476731
655,19/10/2019,15,Chicago Carriage Cab Corp,0,Autumn,0,15.00642922,340,9.661764706,144.9885882,7.160465145
656,20/10/2019,30,Chicago Carriage Cab Corp,0,Autumn,0,18.56978417,312,8.91025641,165.4615385,9.948448921
657,21/10/2019,30,Chicago Carriage Cab Corp,1,Autumn,0,14.58846595,419,11.24821002,164.0941289,7.116639083
658,22/10/2019,15,Chicago Carriage Cab Corp,1,Autumn,0,13.72787093,423,12.12529551,166.4544917,6.488953012
659,23/10/2019,15,Chicago Carriage Cab Corp,1,Autumn,0,16.68659527,425,11.53411765,192.4651529,8.413914321
660,24/10/2019,15,Chicago Carriage Cab Corp,1,Autumn,0,14.93796526,419,12.50357995,186.778043,7.247951136
661,25/10/2019,15,Chicago Carriage Cab Corp,1,Autumn,0,15.07299001,426,12.21596244,184.1310798,7.273275942
662,26/10/2019,15,Chicago Carriage Cab Corp,0,Autumn,0,13.09265901,336,10.62202381,139.0705357,6.022643878
663,27/10/2019,30,Chicago Carriage Cab Corp,0,Autumn,0,16.94254446,330,8.860606061,150.1212121,8.802068399
664,28/10/2019,15,Chicago Carriage Cab Corp,1,Autumn,0,14.80688618,419,10.9451074,162.0629594,7.197013519
665,29/10/2019,15,Chicago Carriage Cab Corp,1,Autumn,0,13.86143934,422,12.26540284,170.0161374,6.583196291
666,30/10/2019,15,Chicago Carriage Cab Corp,1,Autumn,0,14.22157548,417,12.75539568,181.4018225,6.675257755
667,31/10/2019,15,Chicago Carriage Cab Corp,1,Autumn,0,13.08805491,420,12.22857143,160.0482143,5.997386293
668,1/11/2019,15,Chicago Carriage Cab Corp,1,Autumn,0,12.80108483,440,12.77954545,163.5920455,5.725880135
669,2/11/2019,30,Chicago Carriage Cab Corp,0,Autumn,0,12.75444649,359,9.08356546,115.8558496,5.808662374
670,3/11/2019,30,Chicago Carriage Cab Corp,0,Autumn,0,17.82193095,337,6.961424332,124.0660237,9.546598465
671,4/11/2019,30,Chicago Carriage Cab Corp,1,Autumn,0,13.9714567,442,10.11085973,141.2634389,6.696016111
672,5/11/2019,15,Chicago Carriage Cab Corp,1,Autumn,0,13.2699422,448,11.58482143,153.7299107,6.120656647
673,6/11/2019,15,Chicago Carriage Cab Corp,1,Autumn,0,13.96614435,452,11.64823009,162.6808628,6.594902184
674,7/11/2019,15,Chicago Carriage Cab Corp,1,Autumn,0,14.13107553,452,13.47345133,190.3943584,6.559577011
675,8/11/2019,15,Chicago Carriage Cab Corp,1,Autumn,0,13.97138634,453,11.799117,164.8500221,6.462392516
676,9/11/2019,30,Chicago Carriage Cab Corp,0,Autumn,0,13.48844969,364,8.027472527,108.2781593,6.318269678
677,10/11/2019,30,Chicago Carriage Cab Corp,0,Autumn,0,17.31197594,349,7.859598854,136.0651862,9.12082829
678,11/11/2019,15,Chicago Carriage Cab Corp,1,Autumn,1,13.90305144,421,11.54394299,160.4960333,6.672977778
679,12/11/2019,15,Chicago Carriage Cab Corp,1,Autumn,0,14.52163422,443,13.56433409,196.976298,6.929160925
680,13/11/2019,15,Chicago Carriage Cab Corp,1,Autumn,0,14.05979839,447,13.09395973,184.098434,6.588697762
681,14/11/2019,15,Chicago Carriage Cab Corp,1,Autumn,0,14.74054441,446,12.84977578,189.4126906,7.030717152
682,15/11/2019,15,Chicago Carriage Cab Corp,1,Autumn,0,13.84174319,444,12.06756757,167.0361712,6.407793953
683,16/11/2019,30,Chicago Carriage Cab Corp,0,Autumn,0,12.51395507,343,8.565597668,107.1895044,5.665132743
684,17/11/2019,30,Chicago Carriage Cab Corp,0,Autumn,0,17.30317932,329,6.6443769,114.968845,9.15557914
685,18/11/2019,15,Chicago Carriage Cab Corp,1,Autumn,0,13.48028619,435,11.0045977,148.3451264,6.327132651
686,19/11/2019,15,Chicago Carriage Cab Corp,1,Autumn,0,13.18124397,430,12.05813953,158.9412791,5.920771456
687,20/11/2019,15,Chicago Carriage Cab Corp,1,Autumn,0,13.65246756,430,12.00697674,163.9248605,6.393123378
688,21/11/2019,15,Chicago Carriage Cab Corp,1,Autumn,0,13.77163715,436,13.21100917,181.9372248,6.366022222
689,22/11/2019,15,Chicago Carriage Cab Corp,1,Autumn,0,13.14437433,434,12.96313364,170.3922811,5.832793459
690,23/11/2019,30,Chicago Carriage Cab Corp,0,Autumn,0,12.54710014,333,8.336336336,104.5968468,5.474340058
691,24/11/2019,30,Chicago Carriage Cab Corp,0,Autumn,0,14.89162328,320,6.603125,98.33125,7.300611453
692,25/11/2019,30,Chicago Carriage Cab Corp,1,Autumn,0,11.57942444,402,9.810945274,113.6050995,5.023578093
693,26/11/2019,15,Chicago Carriage Cab Corp,1,Autumn,0,11.68110426,415,11.3253012,132.2920241,4.951822979
694,27/11/2019,30,Chicago Carriage Cab Corp,1,Autumn,0,11.98174779,389,9.29562982,111.377892,5.226367257
695,28/11/2019,30,Chicago Carriage Cab Corp,1,Autumn,1,13.72546634,192,6.421875,88.14322917,6.766390916
696,29/11/2019,30,Chicago Carriage Cab Corp,1,Autumn,0,13.38713043,344,8.35755814,111.8837209,6.240311652
697,30/11/2019,30,Chicago Carriage Cab Corp,0,Autumn,0,15.73991879,336,10.62797619,167.2834821,7.975563148
698,1/12/2019,30,Chicago Carriage Cab Corp,0,Autumn,0,17.88017411,329,9.252279635,165.4323708,9.455085414
699,2/12/2019,15,Chicago Carriage Cab Corp,1,Autumn,0,14.1880729,400,13.375,189.765475,6.768035888
700,3/12/2019,15,Chicago Carriage Cab Corp,1,Autumn,0,13.62389301,400,13.8325,188.4525,6.518321345
701,4/12/2019,15,Chicago Carriage Cab Corp,1,Autumn,0,14.47678224,401,14.09725686,204.0829177,6.865800106
702,5/12/2019,15,Chicago Carriage Cab Corp,1,Autumn,0,14.99772321,407,15.10810811,226.5872236,7.230571475
703,6/12/2019,15,Chicago Carriage Cab Corp,1,Autumn,0,12.76367196,400,15.2575,194.741725,5.657807636
704,7/12/2019,15,Chicago Carriage Cab Corp,0,Autumn,0,12.26932259,314,10.67197452,130.9378981,5.385477768
705,8/12/2019,30,Chicago Carriage Cab Corp,0,Autumn,0,16.55056845,300,7.036666667,116.4608333,8.584594979
706,9/12/2019,15,Chicago Carriage Cab Corp,1,Autumn,0,13.21874323,390,11.83333333,156.4217949,6.176273889
707,10/12/2019,15,Chicago Carriage Cab Corp,1,Autumn,0,12.77135666,393,13.09160305,167.1975318,5.828341302
708,11/12/2019,15,Chicago Carriage Cab Corp,1,Autumn,0,12.99894156,392,13.4005102,174.192449,5.83873596
709,12/12/2019,15,Chicago Carriage Cab Corp,1,Autumn,0,13.07623812,390,14.83846154,194.0312564,5.907909452
710,13/12/2019,15,Chicago Carriage Cab Corp,1,Autumn,0,13.00752929,384,14.671875,190.8448438,5.44287114
711,14/12/2019,15,Chicago Carriage Cab Corp,0,Autumn,0,12.23103601,324,10.45679012,127.8973765,5.386172373
712,15/12/2019,30,Chicago Carriage Cab Corp,0,Autumn,0,16.00931532,287,7.480836237,119.7630662,8.225982301
713,16/12/2019,15,Chicago Carriage Cab Corp,1,Autumn,0,12.04256515,377,12.31564987,148.3120159,5.357901357
714,17/12/2019,15,Chicago Carriage Cab Corp,1,Autumn,0,12.07560629,385,13.53766234,163.4754805,5.262504988
715,18/12/2019,15,Chicago Carriage Cab Corp,1,Autumn,0,11.87879993,384,14.734375,175.0266927,5.111739837
716,19/12/2019,15,Chicago Carriage Cab Corp,1,Autumn,0,11.72429339,388,14.86340206,174.2628866,4.991248136
717,20/12/2019,15,Chicago Carriage Cab Corp,1,Autumn,0,11.51433831,376,13.72606383,158.0465426,4.882396435
718,21/12/2019,30,Chicago Carriage Cab Corp,0,Winter,0,12.64959378,300,9.436666667,119.37,5.687658071
719,22/12/2019,30,Chicago Carriage Cab Corp,0,Winter,0,13.01153292,267,7.794007491,101.411985,5.975465642
720,23/12/2019,15,Chicago Carriage Cab Corp,1,Winter,0,11.22754691,351,10.47578348,117.6173504,4.642645635
721,24/12/2019,45,Chicago Carriage Cab Corp,1,Winter,0,11.57987933,301,6.332225914,73.32641196,5.103403987
722,25/12/2019,45,Chicago Carriage Cab Corp,1,Winter,1,16.66682975,111,4.603603604,76.72747748,8.744454012
723,26/12/2019,30,Chicago Carriage Cab Corp,1,Winter,0,14.13990196,298,7.530201342,106.4763087,6.720392157
724,27/12/2019,30,Chicago Carriage Cab Corp,1,Winter,0,11.96181285,339,10.0560472,120.2885546,5.28462775
725,28/12/2019,30,Chicago Carriage Cab Corp,0,Winter,0,13.12679569,309,8.110032362,106.4587379,6.179913807
726,29/12/2019,30,Chicago Carriage Cab Corp,0,Winter,0,15.43658854,276,6.956521739,107.3849638,7.7792
727,30/12/2019,30,Chicago Carriage Cab Corp,1,Winter,0,11.7453635,333,9.954954955,116.9245646,5.173063047
728,31/12/2019,45,Chicago Carriage Cab Corp,1,Winter,0,11.55555556,9,1,11.55555556,5.328
1094,1/1/2019,15,Choice Taxi Association,1,Winter,1,13.83502171,98,7.051020408,97.55102041,6.856150507
1095,2/1/2019,30,Choice Taxi Association,1,Winter,0,14.33676862,125,6.016,86.25,7.339787234
1096,3/1/2019,30,Choice Taxi Association,1,Winter,0,13.40703381,131,7,93.84923664,6.406804798
1097,4/1/2019,30,Choice Taxi Association,1,Winter,0,11.98054187,128,7.9296875,95.00195313,5.317674877
1098,5/1/2019,60,Choice Taxi Association,0,Winter,0,13.62585911,110,5.290909091,72.09318182,6.596013746
1099,6/1/2019,60,Choice Taxi Association,0,Winter,0,17.51568441,108,4.87037037,85.30787037,9.511787072
1100,7/1/2019,30,Choice Taxi Association,1,Winter,0,13.93868521,113,7,97.57079646,6.731125158
1101,8/1/2019,30,Choice Taxi Association,1,Winter,0,12.23082822,126,7.761904762,94.93452381,5.573496933
1102,9/1/2019,30,Choice Taxi Association,1,Winter,0,12.3430937,137,9.03649635,111.5383212,5.669919225
1103,10/1/2019,30,Choice Taxi Association,1,Winter,0,12.88535549,135,9.585185185,123.5085185,6.033384853
1104,11/1/2019,30,Choice Taxi Association,1,Winter,0,12.38998358,139,8.762589928,108.5683453,5.646239737
1105,12/1/2019,30,Choice Taxi Association,0,Winter,0,11.0568369,90,6.744444444,74.57222222,4.927578254
1106,13/1/2019,60,Choice Taxi Association,0,Winter,0,16.15564286,93,4.516129032,72.96096774,8.696761905
1107,14/1/2019,30,Choice Taxi Association,1,Winter,0,13.50914086,138,7.253623188,97.99021739,6.65974026
1108,15/1/2019,30,Choice Taxi Association,1,Winter,0,12.19467589,139,8.323741007,101.5053237,5.572065687
1109,16/1/2019,30,Choice Taxi Association,1,Winter,0,13.10760586,140,8.771428571,114.9724286,6.288599349
1110,17/1/2019,30,Choice Taxi Association,1,Winter,0,14.26580227,137,9.00729927,128.4963504,6.96012966
1111,18/1/2019,30,Choice Taxi Association,1,Winter,0,13.125,138,8.869565217,116.4130435,6.25751634
1112,19/1/2019,30,Choice Taxi Association,0,Winter,0,10.60377256,84,6.595238095,69.93440476,4.683610108
1113,20/1/2019,45,Choice Taxi Association,0,Winter,0,13.14346895,88,5.306818182,69.75,6.956745182
1114,21/1/2019,45,Choice Taxi Association,1,Winter,1,14.77435897,133,5.864661654,86.64661654,7.832615385
1115,22/1/2019,15,Choice Taxi Association,1,Winter,0,11.45898042,134,9.149253731,104.8411194,5.064665579
1116,23/1/2019,15,Choice Taxi Association,1,Winter,0,12.01983584,140,10.44285714,125.5214286,5.453570451
1117,24/1/2019,15,Choice Taxi Association,1,Winter,0,12.92013423,138,10.79710145,139.5,6.157637584
1118,25/1/2019,15,Choice Taxi Association,1,Winter,0,12.12973761,135,10.16296296,123.2740741,5.114285714
1119,26/1/2019,45,Choice Taxi Association,0,Winter,0,12.07562077,88,5.034090909,60.78977273,5.853544018
1120,27/1/2019,75,Choice Taxi Association,0,Winter,0,17.44210526,100,4.75,82.85,9.673768421
1121,28/1/2019,30,Choice Taxi Association,1,Winter,0,11.62310247,125,8.432,98.006,5.227931689
1122,29/1/2019,15,Choice Taxi Association,1,Winter,0,13.18699495,136,8.735294118,115.1922794,6.087676768
1123,30/1/2019,75,Choice Taxi Association,1,Winter,0,17.16924779,66,3.424242424,58.79166667,9.515044248
1124,31/1/2019,45,Choice Taxi Association,1,Winter,0,15.94874101,108,5.148148148,82.10648148,8.434820144
1125,1/2/2019,15,Choice Taxi Association,1,Winter,0,13.72305864,140,9.014285714,123.7035714,6.411283677
1126,2/2/2019,45,Choice Taxi Association,0,Winter,0,12.94227099,113,4.637168142,60.01548673,6.307480916
1127,3/2/2019,60,Choice Taxi Association,0,Winter,0,16.25988372,103,4.174757282,67.88106796,8.670883721
1128,4/2/2019,30,Choice Taxi Association,1,Winter,0,14.13334539,133,8.315789474,117.5299248,7.127233273
1129,5/2/2019,30,Choice Taxi Association,1,Winter,0,12.75207814,141,8.531914894,108.7996454,5.919733998
1130,6/2/2019,30,Choice Taxi Association,1,Winter,0,13.62128906,139,9.208633094,125.4334532,6.589
